entry_date_utc,exit_date_utc,pair,direction,entry,sl,tp,result,r_multiple,risk_amount,pnl,equity_after,bos_time_utc,ambiguous_bar,reached_1r,no_be_outcome
2024-09-06 10:00,2024-09-12 08:00,EURCHF,short,0.93537,0.94080,0.92560,loss,-1.0,96.68,-96.68,9822.23,2024-09-06 09:00,,,
2024-09-11 15:00,2024-09-12 18:00,EURUSD,short,1.10152,1.10507,1.09513,loss,-1.0,99.19,-99.19,9723.04,2024-09-11 14:00,,,
2024-09-20 11:00,2024-09-27 19:00,EURCHF,long,0.94656,0.93807,0.96184,loss,-1.0,97.23,-97.23,9800.82,2024-09-20 10:00,,,
2024-09-20 19:00,2024-09-30 15:00,AUDCHF,long,0.57939,0.57574,0.58596,win,1.8,97.23,175.01,9975.84,2024-09-20 18:00,,yes,
2024-09-23 06:00,2024-09-27 13:00,AUDUSD,long,0.68288,0.67820,0.69130,win,1.8,97.23,175.01,9898.05,2024-09-23 05:00,,yes,
2024-09-24 22:00,2024-10-01 09:00,EURUSD,long,1.11788,1.11024,1.13163,loss,-1.0,97.23,-97.23,9878.61,2024-09-24 21:00,,,
2024-09-27 17:00,2024-10-04 13:00,AUDUSD,long,0.69049,0.68171,0.70629,loss,-1.0,98.98,-98.98,9779.63,2024-09-27 13:00,,,
2024-09-29 22:00,2024-11-22 10:00,EURCHF,short,0.93905,0.94805,0.92285,win,1.8,98.01,176.41,10449.89,2024-09-27 21:00,,yes,
2024-10-01 08:00,2024-10-07 13:00,AUDCHF,long,0.58648,0.57973,0.59863,loss,-1.0,99.76,-99.76,9679.87,2024-10-01 07:00,,,
2024-10-02 16:00,2024-10-16 16:00,EURUSD,short,1.10459,1.11451,1.08673,win,1.8,98.79,177.81,9857.68,2024-10-02 15:00,,yes,
2024-10-14 14:00,2024-10-23 12:00,AUDUSD,short,0.67078,0.67434,0.66437,win,1.8,96.80,174.24,10031.92,2024-10-14 13:00,,yes,
2024-10-22 15:00,2024-10-31 11:00,EURUSD,short,1.08112,1.08728,1.07003,loss,-1.0,98.58,-98.58,9933.34,2024-10-22 14:00,,,
2024-10-23 19:00,2024-11-13 16:00,AUDUSD,short,0.66223,0.66925,0.64959,win,1.8,100.32,180.57,10095.01,2024-10-23 18:00,,yes,
2024-10-25 06:00,2024-10-31 15:00,AUDCHF,short,0.57337,0.57721,0.56646,win,1.8,100.32,180.57,10113.92,2024-10-25 05:00,,yes,
2024-10-31 14:00,2024-11-01 18:00,EURUSD,long,1.08713,1.08432,1.09219,loss,-1.0,99.33,-99.33,10014.58,2024-10-31 13:00,,,
2024-11-04 03:00,2024-11-06 01:00,EURUSD,long,1.08882,1.08452,1.09656,loss,-1.0,100.15,-100.15,9914.44,2024-11-04 02:00,,,
2024-11-11 11:00,2024-11-21 17:00,EURUSD,short,1.06869,1.07984,1.04862,win,1.8,99.14,178.46,10273.47,2024-11-11 10:00,,yes,
2024-11-14 04:00,2024-11-25 00:00,AUDUSD,short,0.64804,0.65472,0.63602,loss,-1.0,100.95,-100.95,10348.94,2024-11-14 03:00,,,
2024-11-24 23:00,2024-11-27 14:00,EURUSD,short,1.04807,1.05559,1.03453,loss,-1.0,104.50,-104.50,10140.95,2024-11-22 09:00,,,
2024-11-25 09:00,2024-11-26 00:00,AUDCHF,long,0.57973,0.57503,0.58819,loss,-1.0,103.49,-103.49,10245.45,2024-11-22 14:00,,,
2024-11-26 02:00,2024-12-18 20:00,AUDUSD,short,0.64480,0.65508,0.62630,win,1.8,102.45,184.42,10123.56,2024-11-26 01:00,,yes,
2024-12-02 07:00,2024-12-02 16:00,AUDCHF,long,0.57483,0.57221,0.57955,loss,-1.0,101.41,-101.41,10039.54,2024-12-02 06:00,,,
2024-12-05 01:00,2024-12-12 09:00,EURCHF,short,0.92917,0.93277,0.92269,loss,-1.0,100.40,-100.40,9939.14,2024-12-05 00:00,,,
2024-12-05 23:00,2025-02-12 02:00,AUDCHF,short,0.56832,0.57522,0.55590,loss,-1.0,100.40,-100.40,10339.53,2024-12-05 16:00,,,
2024-12-11 09:00,2024-12-18 21:00,EURUSD,short,1.04985,1.05692,1.03712,win,1.8,100.40,180.71,10304.27,2024-12-11 08:00,,yes,
2024-12-13 18:00,2025-03-05 15:00,EURCHF,long,0.93658,0.92702,0.95379,win,1.8,99.39,178.90,10211.34,2024-12-13 10:00,,yes,
2024-12-24 18:00,2024-12-30 12:00,EURUSD,short,1.03888,1.04485,1.02813,loss,-1.0,103.04,-103.04,10201.23,2024-12-24 17:00,,,
2024-12-26 14:00,2024-12-31 17:00,AUDUSD,short,0.62262,0.62477,0.61875,win,1.8,103.04,185.48,10386.71,2024-12-26 13:00,,yes,
2024-12-30 15:00,2025-01-02 11:00,EURUSD,short,1.04051,1.04451,1.03331,win,1.8,102.01,183.62,10570.33,2024-12-30 14:00,,yes,
2025-01-10 08:00,2025-01-13 05:00,EURUSD,short,1.02837,1.03253,1.02088,win,1.8,105.70,190.27,10760.60,2025-01-10 07:00,,yes,
2025-01-13 06:00,2025-01-14 09:00,AUDUSD,short,0.61394,0.62071,0.60175,loss,-1.0,107.61,-107.61,10652.99,2025-01-13 05:00,,,
2025-01-13 06:00,2025-01-15 14:00,EURUSD,short,1.02129,1.03253,1.00106,loss,-1.0,107.61,-107.61,10545.38,2025-01-13 05:00,,,
2025-01-22 13:00,2025-02-02 23:00,EURUSD,long,1.04354,1.03411,1.06051,loss,-1.0,105.45,-105.45,10439.93,2025-01-22 10:00,,,
2025-02-06 04:00,2025-04-04 11:00,AUDUSD,long,0.62621,0.61697,0.64284,loss,-1.0,104.40,-104.40,10346.42,2025-02-05 08:00,,,
2025-02-12 04:00,2025-02-12 14:00,AUDCHF,long,0.57571,0.57069,0.58475,loss,-1.0,103.40,-103.40,10236.14,2025-02-12 03:00,,,
2025-02-14 11:00,2025-02-28 19:00,EURUSD,long,1.04678,1.03721,1.06401,loss,-1.0,102.36,-102.36,10133.78,2025-02-14 09:00,,,
2025-02-26 16:00,2025-03-11 02:00,AUDCHF,short,0.56505,0.57316,0.55045,win,1.8,102.36,184.25,10395.60,2025-02-26 14:00,,yes,
2025-03-02 23:00,2025-03-03 15:00,EURUSD,short,1.04032,1.04908,1.02455,loss,-1.0,101.34,-101.34,10032.44,2025-02-28 19:00,,,
2025-03-05 02:00,2025-04-03 09:00,EURUSD,long,1.06098,1.03875,1.10099,win,1.8,100.32,180.58,10369.31,2025-03-04 22:00,,yes,
2025-03-11 20:00,2025-03-25 15:00,EURCHF,long,0.96361,0.95192,0.98465,loss,-1.0,103.96,-103.96,10291.64,2025-03-11 19:00,,,
2025-03-30 22:00,2025-04-02 07:00,AUDCHF,short,0.55426,0.55726,0.54886,loss,-1.0,102.92,-102.92,10188.72,2025-03-28 21:00,,,
2025-04-02 16:00,2025-04-03 14:00,EURCHF,long,0.95741,0.95111,0.96875,loss,-1.0,101.89,-101.89,10267.42,2025-04-02 15:00,,,
2025-04-03 00:00,2025-04-04 03:00,AUDCHF,short,0.55048,0.55700,0.53874,win,1.8,101.89,183.40,10450.82,2025-04-02 23:00,,yes,
2025-04-04 15:00,2025-04-16 16:00,AUDUSD,short,0.60878,0.63902,0.55435,loss,-1.0,103.46,-103.46,10429.19,2025-04-04 14:00,,,
2025-04-06 23:00,,EURCHF,short,0.93461,0.95813,0.89227,open,0.0,0.00,0.00,,2025-04-06 22:00,,,
2025-04-07 02:00,2026-03-11 15:00,AUDCHF,short,0.51378,0.55913,0.43215,loss,-1.0,103.46,-103.46,9278.42,2025-04-06 22:00,,,
2025-04-09 06:00,2025-04-11 01:00,EURUSD,long,1.10501,1.08876,1.13426,win,1.8,103.46,186.24,10532.65,2025-04-09 05:00,,yes,
2025-04-28 15:00,2025-04-30 13:00,AUDUSD,long,0.64075,0.63736,0.64685,loss,-1.0,104.29,-104.29,10324.90,2025-04-28 14:00,,,
2025-04-29 02:00,2025-04-30 16:00,EURUSD,long,1.13888,1.13285,1.14973,loss,-1.0,104.29,-104.29,10220.60,2025-04-28 17:00,,,
2025-05-01 04:00,2025-05-26 02:00,AUDUSD,long,0.64178,0.63550,0.65308,win,1.8,102.21,183.97,10201.19,2025-05-01 03:00,,yes,
2025-05-06 02:00,2025-05-06 15:00,EURUSD,short,1.12925,1.13659,1.11604,loss,-1.0,102.21,-102.21,10118.40,2025-05-06 01:00,,,
2025-05-18 22:00,2025-05-19 08:00,EURUSD,short,1.11793,1.12292,1.10895,loss,-1.0,101.18,-101.18,10017.21,2025-05-16 15:00,,,
2025-05-23 21:00,2025-05-29 00:00,EURUSD,long,1.13630,1.12550,1.15574,loss,-1.0,100.17,-100.17,10101.01,2025-05-23 20:00,,,
2025-05-26 08:00,2025-06-23 04:00,AUDUSD,long,0.65149,0.64062,0.67106,loss,-1.0,102.01,-102.01,10077.99,2025-05-26 02:00,,,
2025-06-02 16:00,2025-06-12 13:00,EURUSD,long,1.14250,1.13115,1.16293,win,1.8,101.01,181.82,10282.83,2025-06-02 15:00,,yes,
2025-06-16 08:00,2025-06-17 18:00,EURUSD,long,1.15697,1.14881,1.17166,loss,-1.0,102.83,-102.83,10180.00,2025-06-16 07:00,,,
2025-06-23 05:00,2025-06-24 04:00,AUDUSD,short,0.64076,0.64966,0.62474,loss,-1.0,100.78,-100.78,9977.21,2025-06-23 04:00,,,
2025-06-24 08:00,2025-07-01 09:00,EURUSD,long,1.15803,1.14526,1.18102,win,1.8,99.77,179.59,10156.80,2025-06-23 23:00,,yes,
2025-07-01 00:00,2025-07-07 03:00,AUDUSD,long,0.65820,0.65220,0.66900,loss,-1.0,99.77,-99.77,10057.03,2025-06-30 23:00,,,
2025-07-11 01:00,2025-07-15 16:00,AUDUSD,long,0.65903,0.65088,0.67370,loss,-1.0,100.57,-100.57,9956.46,2025-07-10 23:00,,,
2025-07-23 13:00,2025-07-29 08:00,AUDUSD,long,0.65953,0.65030,0.67614,loss,-1.0,99.56,-99.56,9757.33,2025-07-23 12:00,,,
2025-07-24 07:00,2025-07-28 08:00,EURUSD,long,1.17609,1.16779,1.19103,loss,-1.0,99.56,-99.56,9856.89,2025-07-23 19:00,,,
2025-07-31 07:00,2025-08-01 14:00,EURUSD,short,1.14536,1.15736,1.12376,loss,-1.0,97.57,-97.57,9562.18,2025-07-30 19:00,,,
2025-07-31 21:00,2025-08-01 13:00,AUDUSD,short,0.64260,0.64773,0.63337,loss,-1.0,97.57,-97.57,9659.76,2025-07-31 20:00,,,
2025-08-05 07:00,2025-08-06 11:00,EURUSD,short,1.15498,1.15896,1.14782,loss,-1.0,95.62,-95.62,9466.56,2025-08-05 06:00,,,
